report;sys_time;sim_state;net_op_name;net_op_code;roaming;net_type;call_state;data_state;data_act;data_rx;data_tx;gsm_neighbors;umts_neighbors;lte_neighbors;rssi_strongest;tech;mcc;mnc;lac_tac;node_id;cid;psc_pci;rssi;rsrq;rssnr;slev;gps;accuracy;lat;long;band;arfcn;bts_psc_pci;bts_band;bts_arfcn;site_name;site_lat;site_long;cell_name;azimuth;height;tilt_mech;tilt_el;
205;20210116154408;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5323180;2223707;0;0;3;-87;LTE;405;857;63;5318;16;351;-85;-13;10;4;1;4;22.36498933;69.83647601;2300;38750;null;null;null;null;;;null;null;null;null;null;
206;20210116154409;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5323180;2223707;0;0;3;-80;LTE;405;857;63;5318;16;351;-86;-12;10;4;1;4;22.36499317;69.8364871;2300;38750;null;null;null;null;;;null;null;null;null;null;
207;20210116154410;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5323180;2223707;0;0;3;-80;LTE;405;857;63;5318;16;351;-86;-12;10;4;1;4;22.36499764;69.83649923;2300;38750;null;null;null;null;;;null;null;null;null;null;
208;20210116154411;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5323396;2223923;0;0;2;-85;LTE;405;857;63;5318;16;351;-82;-12;22;4;1;4;22.36500353;69.83651016;2300;38750;null;null;null;null;;;null;null;null;null;null;
209;20210116154412;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5323396;2223923;0;0;2;-85;LTE;405;857;63;5318;16;351;-82;-12;22;4;1;4;22.36500941;69.83652147;2300;38750;null;null;null;null;;;null;null;null;null;null;
210;20210116154413;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5323396;2223923;0;0;2;-85;LTE;405;857;63;5318;16;351;-82;-12;22;4;1;4;22.36501323;69.83653252;2300;38750;null;null;null;null;;;null;null;null;null;null;
211;20210116154415;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5323436;2224058;0;0;2;-81;LTE;405;857;63;6378;18;26;-85;-13;22;4;1;4;22.36501323;69.83653252;2300;38750;null;null;null;null;;;null;null;null;null;null;
212;20210116154416;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5323436;2224058;0;0;2;-81;LTE;405;857;63;6378;18;26;-85;-13;22;4;1;4;22.36501873;69.83654465;2300;38750;null;null;null;null;;;null;null;null;null;null;
213;20210116154417;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5323508;2224130;0;0;2;-85;LTE;405;857;63;6378;16;327;-82;-12;30;4;1;4;22.36503161;69.83656823;2300;38750;null;null;null;null;;;null;null;null;null;null;
214;20210116154418;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5336313;2232963;0;0;2;-85;LTE;405;857;63;6378;16;327;-82;-12;30;4;1;4;22.36504854;69.83659249;2300;38750;null;null;null;null;;;null;null;null;null;null;
215;20210116154419;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5336373;2232963;0;0;3;-87;LTE;405;857;63;6378;16;327;-81;-10;94;4;1;4;22.36505687;69.83660352;2300;38750;null;null;null;null;;;null;null;null;null;null;
216;20210116154420;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5336373;2232963;0;0;3;-87;LTE;405;857;63;6378;16;327;-81;-10;94;4;1;4;22.3650659;69.83661472;2300;38750;null;null;null;null;;;null;null;null;null;null;
217;20210116154421;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5336373;2232963;0;0;3;-87;LTE;405;857;63;6378;16;327;-81;-10;94;4;1;4;22.36507385;69.83662564;2300;38750;null;null;null;null;;;null;null;null;null;null;
218;20210116154422;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5336373;2232963;0;0;2;-85;LTE;405;857;63;6378;16;327;-79;-9;94;4;1;4;22.36508175;69.83663695;2300;38750;null;null;null;null;;;null;null;null;null;null;
219;20210116154423;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5336373;2232963;0;0;2;-85;LTE;405;857;63;6378;16;327;-79;-9;94;4;1;4;22.36508882;69.8366486;2300;38750;null;null;null;null;;;null;null;null;null;null;
220;20210116154424;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5336373;2232963;0;0;2;-85;LTE;405;857;63;6378;16;327;-79;-9;66;4;1;4;22.36509686;69.83666096;2300;38750;null;null;null;null;;;null;null;null;null;null;
221;20210116154425;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5336373;2232963;0;0;3;-87;LTE;405;857;63;6378;16;327;-79;-10;66;4;1;4;22.36510343;69.83667461;2300;38750;null;null;null;null;;;null;null;null;null;null;
222;20210116154426;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5336373;2232963;0;0;3;-87;LTE;405;857;63;6378;16;327;-79;-10;66;4;1;4;22.36510953;69.83668814;2300;38750;null;null;null;null;;;null;null;null;null;null;
223;20210116154427;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5336373;2232963;0;0;3;-87;LTE;405;857;63;6378;16;327;-79;-10;66;4;1;4;22.3651133;69.83670117;2300;38750;null;null;null;null;;;null;null;null;null;null;
224;20210116154428;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5336373;2232963;0;0;3;-85;LTE;405;857;63;6378;16;327;-77;-9;94;4;1;4;22.36511674;69.8367158;2300;38750;null;null;null;null;;;null;null;null;null;null;
225;20210116154429;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5336373;2232963;0;0;3;-85;LTE;405;857;63;6378;16;327;-77;-9;94;4;1;4;22.36512091;69.83673076;2300;38750;null;null;null;null;;;null;null;null;null;null;
226;20210116154430;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5336373;2232963;0;0;3;-85;LTE;405;857;63;6378;16;327;-77;-9;94;4;1;4;22.36512543;69.83674542;2300;38750;null;null;null;null;;;null;null;null;null;null;
227;20210116154431;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5336631;2233329;0;0;2;-79;LTE;405;857;63;6378;48;78;-69;-7;84;4;1;4;22.36513094;69.836759;850;2568;null;null;null;null;;;null;null;null;null;null;
228;20210116154432;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5348332;2242022;0;0;2;-79;LTE;405;857;63;6378;48;78;-69;-7;84;4;1;4;22.36513801;69.83677168;850;2568;null;null;null;null;;;null;null;null;null;null;
229;20210116154433;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5358661;2244410;0;0;2;-79;LTE;405;857;63;6378;48;78;-69;-7;96;4;1;4;22.36514658;69.83678452;850;2568;null;null;null;null;;;null;null;null;null;null;
230;20210116154434;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5358661;2244410;0;0;2;-76;LTE;405;857;63;6378;48;78;-66;-6;96;4;1;4;22.36515479;69.83679597;850;2568;null;null;null;null;;;null;null;null;null;null;
231;20210116154435;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5358865;2245885;0;0;2;-76;LTE;405;857;63;6378;48;78;-66;-6;138;4;1;4;22.3651634;69.83680842;850;2568;null;null;null;null;;;null;null;null;null;null;
232;20210116154436;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5360043;2246368;0;0;2;-76;LTE;405;857;63;6378;48;78;-66;-6;138;4;1;4;22.36517176;69.83682044;850;2568;null;null;null;null;;;null;null;null;null;null;
233;20210116154437;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5360043;2246368;0;0;1;-77;LTE;405;857;63;6378;48;78;-65;-5;158;4;1;4;22.36517764;69.83683363;850;2568;null;null;null;null;;;null;null;null;null;null;
234;20210116154438;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;OUT;5372655;2249825;0;0;1;-77;LTE;405;857;63;6378;48;78;-65;-5;158;4;1;4;22.36518135;69.83684649;850;2568;null;null;null;null;;;null;null;null;null;null;
235;20210116154439;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5373848;2250008;0;0;1;-77;LTE;405;857;63;6378;48;78;-65;-5;158;4;1;4;22.36518519;69.83685957;850;2568;null;null;null;null;;;null;null;null;null;null;
236;20210116154440;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5373848;2250008;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-63;-6;158;4;1;4;22.36519011;69.83687295;850;2568;null;null;null;null;;;null;null;null;null;null;
237;20210116154441;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5373848;2250008;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-63;-6;158;4;1;4;22.36519606;69.83688584;850;2568;null;null;null;null;;;null;null;null;null;null;
238;20210116154442;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5373848;2250008;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-63;-6;162;4;1;4;22.36520183;69.83689822;850;2568;null;null;null;null;;;null;null;null;null;null;
239;20210116154443;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5373848;2250008;0;0;1;-77;LTE;405;857;63;6378;48;78;-66;-6;162;4;1;4;22.36520819;69.8369102;850;2568;null;null;null;null;;;null;null;null;null;null;
240;20210116154444;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5373848;2250008;0;0;1;-77;LTE;405;857;63;6378;48;78;-66;-6;128;4;1;4;22.36521471;69.83692204;850;2568;null;null;null;null;;;null;null;null;null;null;
241;20210116154445;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5373848;2250008;0;0;1;-77;LTE;405;857;63;6378;48;78;-66;-6;128;4;1;4;22.36522062;69.83693414;850;2568;null;null;null;null;;;null;null;null;null;null;
242;20210116154446;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5373848;2250008;0;0;1;-78;LTE;405;857;63;6378;48;78;-65;-6;218;4;1;4;22.36522643;69.8369463;850;2568;null;null;null;null;;;null;null;null;null;null;
243;20210116154447;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5373848;2250008;0;0;1;-78;LTE;405;857;63;6378;48;78;-65;-6;218;4;1;4;22.36523194;69.83695759;850;2568;null;null;null;null;;;null;null;null;null;null;
244;20210116154448;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5373848;2250008;0;0;1;-78;LTE;405;857;63;6378;48;78;-65;-6;218;4;1;4;22.36523858;69.8369692;850;2568;null;null;null;null;;;null;null;null;null;null;
245;20210116154449;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5374137;2250080;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-61;-5;218;4;1;4;22.36524709;69.83698135;850;2568;null;null;null;null;;;null;null;null;null;null;
246;20210116154450;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5374412;2250616;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-61;-5;218;4;1;4;22.36525686;69.8369937;850;2568;null;null;null;null;;;null;null;null;null;null;
247;20210116154451;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5375678;2267802;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-61;-5;198;4;1;4;22.36526555;69.83700654;850;2568;null;null;null;null;;;null;null;null;null;null;
248;20210116154452;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5375793;2267874;0;0;1;-83;LTE;405;857;63;6378;48;78;-68;-5;198;4;1;4;22.36527238;69.83701969;850;2568;null;null;null;null;;;null;null;null;null;null;
249;20210116154454;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375793;2267874;0;0;1;-83;LTE;405;857;63;6378;48;78;-68;-5;174;4;1;4;22.36527801;69.83703333;850;2568;null;null;null;null;;;null;null;null;null;null;
250;20210116154455;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375793;2267874;0;0;2;-76;LTE;405;857;63;6378;48;78;-72;-7;174;4;1;4;22.36528313;69.83706251;850;2568;null;null;null;null;;;null;null;null;null;null;
251;20210116154456;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375793;2267874;0;0;2;-76;LTE;405;857;63;6378;48;78;-72;-7;174;4;1;4;22.36528538;69.83707788;850;2568;null;null;null;null;;;null;null;null;null;null;
252;20210116154457;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375793;2267874;0;0;2;-76;LTE;405;857;63;6378;48;78;-72;-7;174;4;1;4;22.36528583;69.83709341;850;2568;null;null;null;null;;;null;null;null;null;null;
253;20210116154458;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375793;2267874;0;0;1;-80;LTE;405;857;63;6378;48;78;-69;-6;174;4;1;4;22.36528411;69.83710815;850;2568;null;null;null;null;;;null;null;null;null;null;
254;20210116154459;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375793;2267874;0;0;1;-80;LTE;405;857;63;6378;48;78;-69;-6;174;4;1;4;22.36527933;69.83712285;850;2568;null;null;null;null;;;null;null;null;null;null;
255;20210116154500;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375793;2267874;0;0;1;-80;LTE;405;857;63;6378;48;78;-69;-6;174;4;1;4;22.36527329;69.83713665;850;2568;null;null;null;null;;;null;null;null;null;null;
256;20210116154501;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375793;2267874;0;0;1;-81;LTE;405;857;63;6378;48;78;-70;-7;174;4;1;4;22.36526658;69.83715;850;2568;null;null;null;null;;;null;null;null;null;null;
257;20210116154502;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375793;2267874;0;0;1;-81;LTE;405;857;63;6378;48;78;-70;-7;124;4;1;4;22.36525904;69.83716358;850;2568;null;null;null;null;;;null;null;null;null;null;
258;20210116154503;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5375793;2267874;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-64;-6;178;4;1;4;22.36525243;69.83717707;850;2568;null;null;null;null;;;null;null;null;null;null;
259;20210116154504;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5375793;2267874;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-64;-6;178;4;1;4;22.36524519;69.83718882;850;2568;null;null;null;null;;;null;null;null;null;null;
260;20210116154505;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5375793;2267874;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-64;-6;178;4;1;4;22.36523855;69.83719956;850;2568;null;null;null;null;;;null;null;null;null;null;
261;20210116154506;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5375793;2267874;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-66;-6;178;4;1;4;22.36523251;69.83720803;850;2568;null;null;null;null;;;null;null;null;null;null;
262;20210116154507;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5375793;2267874;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-66;-6;178;4;1;4;22.36522556;69.83721825;850;2568;null;null;null;null;;;null;null;null;null;null;
263;20210116154508;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5375793;2267874;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-66;-6;178;4;1;4;22.36521801;69.83722921;850;2568;null;null;null;null;;;null;null;null;null;null;
264;20210116154509;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5375793;2267874;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-67;-10;162;4;1;4;22.36520873;69.83724022;850;2568;null;null;null;null;;;null;null;null;null;null;
265;20210116154510;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5375793;2267874;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-67;-10;162;4;1;4;22.36519979;69.8372512;850;2568;null;null;null;null;;;null;null;null;null;null;
266;20210116154511;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5375793;2267874;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-67;-10;84;4;1;4;22.36519056;69.83726203;850;2568;null;null;null;null;;;null;null;null;null;null;
267;20210116154512;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375913;2268049;0;0;1;-80;LTE;405;857;63;6378;48;78;-62;-5;84;4;1;4;22.36518162;69.8372719;850;2568;null;null;null;null;;;null;null;null;null;null;
268;20210116154513;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375913;2268049;0;0;1;-80;LTE;405;857;63;6378;48;78;-62;-5;84;4;1;4;22.36517182;69.83728123;850;2568;null;null;null;null;;;null;null;null;null;null;
269;20210116154514;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375913;2268049;0;0;1;-80;LTE;405;857;63;6378;48;78;-62;-5;84;4;1;4;22.36516177;69.83729064;850;2568;null;null;null;null;;;null;null;null;null;null;
270;20210116154515;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375913;2268049;0;0;1;-72;LTE;405;857;63;6378;48;78;-60;-6;130;4;1;4;22.36515422;69.83730002;850;2568;null;null;null;null;;;null;null;null;null;null;
271;20210116154516;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375913;2268049;0;0;1;-72;LTE;405;857;63;6378;48;78;-60;-6;130;4;1;4;22.36514651;69.83730957;850;2568;null;null;null;null;;;null;null;null;null;null;
272;20210116154517;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375913;2268049;0;0;1;-72;LTE;405;857;63;6378;48;78;-60;-6;130;4;1;4;22.36513828;69.83731971;850;2568;null;null;null;null;;;null;null;null;null;null;
273;20210116154518;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375913;2268049;0;0;1;-72;LTE;405;857;63;6378;48;78;-63;-6;142;4;1;4;22.36512987;69.83732982;850;2568;null;null;null;null;;;null;null;null;null;null;
274;20210116154519;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375913;2268049;0;0;1;-72;LTE;405;857;63;6378;48;78;-63;-6;142;4;1;4;22.36512127;69.83733861;850;2568;null;null;null;null;;;null;null;null;null;null;
275;20210116154520;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375913;2268049;0;0;1;-72;LTE;405;857;63;6378;48;78;-63;-6;180;4;1;4;22.36511242;69.83734703;850;2568;null;null;null;null;;;null;null;null;null;null;
276;20210116154521;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375913;2268049;0;0;3;-68;LTE;405;857;63;6378;48;78;-58;-6;180;4;1;4;22.3651044;69.83735578;850;2568;null;null;null;null;;;null;null;null;null;null;
277;20210116154522;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375913;2268049;0;0;3;-68;LTE;405;857;63;6378;48;78;-58;-6;180;4;1;4;22.36509709;69.83736594;850;2568;null;null;null;null;;;null;null;null;null;null;
278;20210116154523;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375973;2268152;0;0;3;-68;LTE;405;857;63;6378;48;78;-58;-6;180;4;1;4;22.36509075;69.83737666;850;2568;null;null;null;null;;;null;null;null;null;null;
279;20210116154524;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5375973;2268152;0;0;2;-75;LTE;405;857;63;6378;48;78;-64;-6;182;4;1;4;22.36508493;69.8373878;850;2568;null;null;null;null;;;null;null;null;null;null;
280;20210116154525;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375973;2268152;0;0;2;-75;LTE;405;857;63;6378;48;78;-64;-6;182;4;1;4;22.36507834;69.83739974;850;2568;null;null;null;null;;;null;null;null;null;null;
281;20210116154526;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375973;2268152;0;0;2;-75;LTE;405;857;63;6378;48;78;-64;-6;182;4;1;4;22.36507229;69.83741024;850;2568;null;null;null;null;;;null;null;null;null;null;
282;20210116154527;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375973;2268152;0;0;2;-71;LTE;405;857;63;6378;48;78;-62;-6;156;4;1;4;22.36506473;69.8374208;850;2568;null;null;null;null;;;null;null;null;null;null;
283;20210116154528;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375973;2268152;0;0;2;-71;LTE;405;857;63;6378;48;78;-62;-6;156;4;1;4;22.36505728;69.83743074;850;2568;null;null;null;null;;;null;null;null;null;null;
284;20210116154529;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5375973;2269075;0;0;2;-71;LTE;405;857;63;6378;48;78;-62;-6;192;4;1;4;22.36505021;69.83744106;850;2568;null;null;null;null;;;null;null;null;null;null;
285;20210116154530;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5405527;2270843;0;0;2;-69;LTE;405;857;63;6378;48;78;-56;-6;192;4;1;4;22.36504357;69.83745432;850;2568;null;null;null;null;;;null;null;null;null;null;
286;20210116154531;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5410028;2272013;0;0;2;-69;LTE;405;857;63;6378;48;78;-56;-6;192;4;1;4;22.36503838;69.83746723;850;2568;null;null;null;null;;;null;null;null;null;null;
287;20210116154532;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5415120;2273480;0;0;2;-69;LTE;405;857;63;6378;48;78;-56;-6;192;4;1;4;22.36503326;69.83747902;850;2568;null;null;null;null;;;null;null;null;null;null;
288;20210116154533;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5418167;2274803;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-60;-5;224;4;1;4;22.36502742;69.83749106;850;2568;null;null;null;null;;;null;null;null;null;null;
289;20210116154534;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5422780;2276137;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-60;-5;224;4;1;4;22.36502018;69.83750161;850;2568;null;null;null;null;;;null;null;null;null;null;
290;20210116154535;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5424930;2277091;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-60;-5;224;4;1;4;22.36501206;69.8375119;850;2568;null;null;null;null;;;null;null;null;null;null;
291;20210116154536;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5424930;2277091;0;0;1;-76;LTE;405;857;63;6378;48;78;-59;-5;216;4;1;4;22.36500272;69.83752133;850;2568;null;null;null;null;;;null;null;null;null;null;
292;20210116154537;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5424930;2277091;0;0;1;-76;LTE;405;857;63;6378;48;78;-59;-5;216;4;1;4;22.3649901;69.83752957;850;2568;null;null;null;null;;;null;null;null;null;null;
293;20210116154538;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5424930;2277091;0;0;1;-76;LTE;405;857;63;6378;48;78;-59;-5;210;4;1;4;22.36497666;69.83753464;850;2568;null;null;null;null;;;null;null;null;null;null;
294;20210116154539;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5424930;2277091;0;0;1;-69;LTE;405;857;63;6378;48;78;-52;-5;210;4;1;4;22.36496267;69.83753701;850;2568;null;null;null;null;;;null;null;null;null;null;
295;20210116154540;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;OUT;5429089;2278861;0;0;1;-69;LTE;405;857;63;6378;48;78;-52;-5;210;4;1;4;22.36494909;69.83753938;850;2568;null;null;null;null;;;null;null;null;null;null;
296;20210116154541;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5429089;2278861;0;0;1;-69;LTE;405;857;63;6378;48;78;-52;-5;210;4;1;4;22.36493658;69.83754065;850;2568;null;null;null;null;;;null;null;null;null;null;
297;20210116154542;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5429736;2279358;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-53;-5;294;4;1;4;22.36492392;69.83754145;850;2568;null;null;null;null;;;null;null;null;null;null;
298;20210116154543;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5429736;2279358;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-53;-5;294;4;1;4;22.36491286;69.83754188;850;2568;null;null;null;null;;;null;null;null;null;null;
299;20210116154544;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5429736;2279358;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-53;-5;294;4;1;4;22.36490197;69.83754273;850;2568;null;null;null;null;;;null;null;null;null;null;
300;20210116154545;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5429736;2279358;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-52;-5;234;4;1;4;22.36488903;69.837543;850;2568;null;null;null;null;;;null;null;null;null;null;
301;20210116154546;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5429736;2279358;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-52;-5;234;4;1;4;22.36487492;69.83754344;850;2568;null;null;null;null;;;null;null;null;null;null;
302;20210116154547;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5429736;2279358;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-52;-5;256;4;1;4;22.36486047;69.83754262;850;2568;null;null;null;null;;;null;null;null;null;null;
303;20210116154548;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5429736;2279358;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-53;-5;256;4;1;4;22.36484617;69.83754126;850;2568;null;null;null;null;;;null;null;null;null;null;
304;20210116154549;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5429736;2279358;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-53;-5;256;4;1;4;22.36483192;69.83753945;850;2568;null;null;null;null;;;null;null;null;null;null;
305;20210116154550;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5429736;2279358;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-53;-5;256;4;1;4;22.36481709;69.83753832;850;2568;null;null;null;null;;;null;null;null;null;null;
306;20210116154551;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5429736;2279358;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-54;-6;256;4;1;4;22.36480325;69.83753789;850;2568;null;null;null;null;;;null;null;null;null;null;
307;20210116154552;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5429736;2279358;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-54;-6;256;4;1;4;22.36479053;69.83753706;850;2568;null;null;null;null;;;null;null;null;null;null;
308;20210116154553;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;0;2147483647;LTE;405;857;63;6378;48;78;-54;-6;256;4;1;4;22.36477983;69.83753572;850;2568;null;null;null;null;;;null;null;null;null;null;
309;20210116154554;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;5;-85;LTE;405;857;63;6378;48;78;-55;-5;266;4;1;4;22.36476924;69.83753447;850;2568;null;null;null;null;;;null;null;null;null;null;
