id,sessionid,report,systime,simstate,netopname,netopcode,roaming,nettype,callstate,datastate,dataact,datarx,datatx,nstartid,nstopid,ngsm,numts,nlte,nrssi,nregcells,tech,mcc,mnc,lactac,nodeid,cid,pscpci,rssi,rsrq,rssnr,slev,gps,accur,lat,long,clat,clong,band,arfcn
363,2,286,1610792131810,5,Jio 4G,405857,0,13,0,2,3,5410028,2272013,-1,-1,0,0,2,-69,1,3,405,857,63,6378,48,78,-56,-6,192,4,1,4,22.36503838,69.83746723,-1.0,-1.0,850,2568
364,2,287,1610792132821,5,Jio 4G,405857,0,13,0,2,3,5415120,2273480,-1,-1,0,0,2,-69,1,3,405,857,63,6378,48,78,-56,-6,192,4,1,4,22.36503326,69.83747902,-1.0,-1.0,850,2568
365,2,288,1610792133814,5,Jio 4G,405857,0,13,0,2,3,5418167,2274803,-1,-1,0,0,0,2147483647,1,3,405,857,63,6378,48,78,-60,-5,224,4,1,4,22.36502742,69.83749106,-1.0,-1.0,850,2568
366,2,289,1610792134810,5,Jio 4G,405857,0,13,0,2,3,5422780,2276137,-1,-1,0,0,0,2147483647,1,3,405,857,63,6378,48,78,-60,-5,224,4,1,4,22.36502018,69.83750161,-1.0,-1.0,850,2568
367,2,290,1610792135810,5,Jio 4G,405857,0,13,0,2,3,5424930,2277091,-1,-1,0,0,0,2147483647,1,3,405,857,63,6378,48,78,-60,-5,224,4,1,4,22.36501206,69.8375119,-1.0,-1.0,850,2568
368,2,291,1610792136810,5,Jio 4G,405857,0,13,0,2,3,5424930,2277091,-1,-1,0,0,1,-76,1,3,405,857,63,6378,48,78,-59,-5,216,4,1,4,22.36500272,69.83752133,-1.0,-1.0,850,2568
369,2,292,1610792137808,5,Jio 4G,405857,0,13,0,2,0,5424930,2277091,-1,-1,0,0,1,-76,1,3,405,857,63,6378,48,78,-59,-5,216,4,1,4,22.3649901,69.83752957,-1.0,-1.0,850,2568
370,2,293,1610792138813,5,Jio 4G,405857,0,13,0,2,0,5424930,2277091,-1,-1,0,0,1,-76,1,3,405,857,63,6378,48,78,-59,-5,210,4,1,4,22.36497666,69.83753464,-1.0,-1.0,850,2568
371,2,294,1610792139812,5,Jio 4G,405857,0,13,0,2,0,5424930,2277091,-1,-1,0,0,1,-69,1,3,405,857,63,6378,48,78,-52,-5,210,4,1,4,22.36496267,69.83753701,-1.0,-1.0,850,2568
372,2,295,1610792140808,5,Jio 4G,405857,0,13,0,2,2,5429089,2278861,-1,-1,0,0,1,-69,1,3,405,857,63,6378,48,78,-52,-5,210,4,1,4,22.36494909,69.83753938,-1.0,-1.0,850,2568
373,2,296,1610792141810,5,Jio 4G,405857,0,13,0,2,3,5429089,2278861,-1,-1,0,0,1,-69,1,3,405,857,63,6378,48,78,-52,-5,210,4,1,4,22.36493658,69.83754065,-1.0,-1.0,850,2568
374,2,297,1610792142810,5,Jio 4G,405857,0,13,0,2,0,5429736,2279358,-1,-1,0,0,0,2147483647,1,3,405,857,63,6378,48,78,-53,-5,294,4,1,4,22.36492392,69.83754145,-1.0,-1.0,850,2568
375,2,298,1610792143809,5,Jio 4G,405857,0,13,0,2,3,5429736,2279358,-1,-1,0,0,0,2147483647,1,3,405,857,63,6378,48,78,-53,-5,294,4,1,4,22.36491286,69.83754188,-1.0,-1.0,850,2568
376,2,299,1610792144813,5,Jio 4G,405857,0,13,0,2,0,5429736,2279358,-1,-1,0,0,0,2147483647,1,3,405,857,63,6378,48,78,-53,-5,294,4,1,4,22.36490197,69.83754273,-1.0,-1.0,850,2568
377,2,300,1610792145824,5,Jio 4G,405857,0,13,0,2,0,5429736,2279358,-1,-1,0,0,0,2147483647,1,3,405,857,63,6378,48,78,-52,-5,234,4,1,4,22.36488903,69.837543,-1.0,-1.0,850,2568
378,2,301,1610792146808,5,Jio 4G,405857,0,13,0,2,0,5429736,2279358,-1,-1,0,0,0,2147483647,1,3,405,857,63,6378,48,78,-52,-5,234,4,1,4,22.36487492,69.83754344,-1.0,-1.0,850,2568
379,2,302,1610792147810,5,Jio 4G,405857,0,13,0,2,0,5429736,2279358,-1,-1,0,0,0,2147483647,1,3,405,857,63,6378,48,78,-52,-5,256,4,1,4,22.36486047,69.83754262,-1.0,-1.0,850,2568
380,2,303,1610792148809,5,Jio 4G,405857,0,13,0,2,0,5429736,2279358,-1,-1,0,0,0,2147483647,1,3,405,857,63,6378,48,78,-53,-5,256,4,1,4,22.36484617,69.83754126,-1.0,-1.0,850,2568
381,2,304,1610792149810,5,Jio 4G,405857,0,13,0,2,0,5429736,2279358,-1,-1,0,0,0,2147483647,1,3,405,857,63,6378,48,78,-53,-5,256,4,1,4,22.36483192,69.83753945,-1.0,-1.0,850,2568
382,2,305,1610792150814,5,Jio 4G,405857,0,13,0,2,0,5429736,2279358,-1,-1,0,0,0,2147483647,1,3,405,857,63,6378,48,78,-53,-5,256,4,1,4,22.36481709,69.83753832,-1.0,-1.0,850,2568
383,2,306,1610792151812,5,Jio 4G,405857,0,13,0,2,0,5429736,2279358,-1,-1,0,0,0,2147483647,1,3,405,857,63,6378,48,78,-54,-6,256,4,1,4,22.36480325,69.83753789,-1.0,-1.0,850,2568
384,2,307,1610792152813,5,Jio 4G,405857,0,13,0,2,0,5429736,2279358,-1,-1,0,0,0,2147483647,1,3,405,857,63,6378,48,78,-54,-6,256,4,1,4,22.36479053,69.83753706,-1.0,-1.0,850,2568
385,2,308,1610792153820,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,0,2147483647,1,3,405,857,63,6378,48,78,-54,-6,256,4,1,4,22.36477983,69.83753572,-1.0,-1.0,850,2568
386,2,309,1610792154813,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,5,-85,1,3,405,857,63,6378,48,78,-55,-5,266,4,1,4,22.36476924,69.83753447,-1.0,-1.0,850,2568
387,2,310,1610792155810,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,5,-85,1,3,405,857,63,6378,48,78,-55,-5,266,4,1,4,22.36475865,69.83753255,-1.0,-1.0,850,2568
388,2,311,1610792156814,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,5,-85,1,3,405,857,63,6378,48,78,-55,-5,80,4,1,4,22.36474791,69.8375301,-1.0,-1.0,850,2568
389,2,312,1610792157851,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,2,-86,1,3,405,857,63,6378,19,157,-79,-10,80,4,1,4,22.36473619,69.83752695,-1.0,-1.0,2300,38900
390,2,313,1610792158821,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,2,-86,1,3,405,857,63,6378,19,157,-79,-10,80,4,1,4,22.36472376,69.83752554,-1.0,-1.0,2300,38900
391,2,314,1610792159818,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,2,-86,1,3,405,857,63,6378,19,157,-79,-10,80,4,1,4,22.36471122,69.83752538,-1.0,-1.0,2300,38900
392,2,315,1610792160824,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,2,-86,1,3,405,857,63,6378,19,157,-79,-9,94,4,1,4,22.36469999,69.83752716,-1.0,-1.0,2300,38900
393,2,316,1610792161807,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,2,-86,1,3,405,857,63,6378,19,157,-79,-9,94,4,1,4,22.36468744,69.83753061,-1.0,-1.0,2300,38900
394,2,317,1610792162809,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,2,-86,1,3,405,857,63,6378,19,157,-79,-9,150,4,1,4,22.36467479,69.83753363,-1.0,-1.0,2300,38900
395,2,318,1610792163828,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,2,-83,1,3,405,857,63,6378,19,157,-82,-13,150,4,1,4,22.36466344,69.83753469,-1.0,-1.0,2300,38900
396,2,319,1610792164826,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,2,-83,1,3,405,857,63,6378,19,157,-82,-13,150,4,1,4,22.36465189,69.83753455,-1.0,-1.0,2300,38900
397,2,320,1610792165815,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,2,-83,1,3,405,857,63,6378,19,157,-82,-13,128,4,1,4,22.36463948,69.83753359,-1.0,-1.0,2300,38900
398,2,321,1610792166825,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,2,-84,1,3,405,857,63,6378,19,157,-84,-13,128,4,1,4,22.36462684,69.83753225,-1.0,-1.0,2300,38900
399,2,322,1610792167821,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,2,-84,1,3,405,857,63,6378,19,157,-84,-13,128,4,1,4,22.36461367,69.83752895,-1.0,-1.0,2300,38900
400,2,323,1610792168836,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,2,-87,1,3,405,857,63,6378,19,157,-82,-10,128,4,1,4,22.36460014,69.83752687,-1.0,-1.0,2300,38900
401,2,324,1610792169809,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,2,-87,1,3,405,857,63,6378,19,157,-82,-10,36,4,1,4,22.36458664,69.83752553,-1.0,-1.0,2300,38900
402,2,325,1610792170809,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,2,-87,1,3,405,857,63,6378,19,157,-82,-10,36,4,1,4,22.36457325,69.83752442,-1.0,-1.0,2300,38900
403,2,326,1610792171814,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,5,0,1,3,405,857,63,6378,19,157,-83,-13,-8,4,1,4,22.36455966,69.83752247,-1.0,-1.0,2300,38900
404,2,327,1610792172816,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,5,0,1,3,405,857,63,6378,19,157,-83,-13,-8,4,1,4,22.36454662,69.83752271,-1.0,-1.0,2300,38900
405,2,328,1610792173834,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,5,-85,1,3,405,857,63,6378,19,157,-86,-12,-8,4,1,4,22.36453458,69.83752504,-1.0,-1.0,2300,38900
406,2,329,1610792174854,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,5,-85,1,3,405,857,63,6378,19,157,-86,-12,-2,4,1,4,22.36452355,69.83752825,-1.0,-1.0,2300,38900
407,2,330,1610792175809,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,5,-85,1,3,405,857,63,6378,19,157,-86,-12,-2,4,1,4,22.36451272,69.83753195,-1.0,-1.0,2300,38900
408,2,331,1610792176807,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,2,-84,1,3,405,857,63,12987,20,245,-79,-12,-2,4,1,4,22.36450365,69.83753438,-1.0,-1.0,2300,38900
409,2,332,1610792177809,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,2,-84,1,3,405,857,63,12987,20,245,-79,-12,-2,4,1,4,22.36449383,69.83753657,-1.0,-1.0,2300,38900
410,2,333,1610792178816,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,1,-86,1,3,405,857,63,12987,20,245,-82,-11,34,4,1,4,22.36448282,69.83753779,-1.0,-1.0,2300,38900
411,2,334,1610792179810,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,1,-86,1,3,405,857,63,12987,20,245,-82,-11,34,4,1,4,22.36447098,69.83753732,-1.0,-1.0,2300,38900
412,2,335,1610792180809,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,1,-86,1,3,405,857,63,12987,20,245,-82,-11,186,4,1,4,22.36445702,69.83753597,-1.0,-1.0,2300,38900
413,2,336,1610792181811,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,1,-80,1,3,405,857,63,12987,20,245,-89,-13,186,4,1,4,22.36444224,69.83753417,-1.0,-1.0,2300,38900
414,2,337,1610792182816,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,1,-80,1,3,405,857,63,12987,20,245,-89,-13,186,4,1,4,22.364428,69.83753247,-1.0,-1.0,2300,38900
415,2,338,1610792183816,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,1,-80,1,3,405,857,63,12987,20,245,-89,-13,76,4,1,4,22.36441333,69.83753301,-1.0,-1.0,2300,38900
416,2,339,1610792184809,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,1,-88,1,3,405,857,63,6378,21,102,-79,-10,76,4,1,4,22.36439886,69.83753428,-1.0,-1.0,2300,38900
417,2,340,1610792185810,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,1,-88,1,3,405,857,63,6378,21,102,-79,-10,146,4,1,4,22.36438675,69.83753466,-1.0,-1.0,2300,38900
418,2,341,1610792186811,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,1,-88,1,3,405,857,63,6378,21,102,-79,-10,146,4,1,4,22.36437482,69.83753515,-1.0,-1.0,2300,38900
419,2,342,1610792187810,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,1,-86,1,3,405,857,63,6378,21,102,-71,-8,218,4,1,4,22.36436252,69.83753297,-1.0,-1.0,2300,38900
420,2,343,1610792188816,5,Jio 4G,405857,0,13,0,2,4,5429736,2279358,-1,-1,0,0,1,-86,1,3,405,857,63,6378,21,102,-71,-8,218,4,1,4,22.36435032,69.83753185,-1.0,-1.0,2300,38900
421,2,344,1610792189820,5,Jio 4G,405857,0,13,0,2,0,5430434,2279873,-1,-1,0,0,1,-86,1,3,405,857,63,6378,21,102,-71,-8,252,4,1,4,22.36433731,69.83753067,-1.0,-1.0,2300,38900
422,2,345,1610792190809,5,Jio 4G,405857,0,13,0,2,3,5430434,2279873,-1,-1,0,0,3,-78,1,3,405,857,63,6378,21,102,-69,-11,252,4,1,4,22.36432441,69.83752965,-1.0,-1.0,2300,38900
423,2,346,1610792191809,5,Jio 4G,405857,0,13,0,2,0,5430434,2279873,-1,-1,0,0,3,-78,1,3,405,857,63,6378,21,102,-69,-11,252,4,1,4,22.3643125,69.83752956,-1.0,-1.0,2300,38900
424,2,347,1610792192841,5,Jio 4G,405857,0,13,0,2,0,5430434,2279873,-1,-1,0,0,3,-82,1,3,405,857,63,6378,21,102,-84,-10,250,4,1,4,22.36430008,69.8375293,-1.0,-1.0,2300,38900
425,2,348,1610792193811,5,Jio 4G,405857,0,13,0,2,0,5430434,2279873,-1,-1,0,0,3,-82,1,3,405,857,63,6378,21,102,-84,-10,250,4,1,4,22.36428691,69.83752956,-1.0,-1.0,2300,38900
426,2,349,1610792194810,5,Jio 4G,405857,0,13,0,2,0,5430434,2279873,-1,-1,0,0,3,-82,1,3,405,857,63,6378,21,102,-84,-10,250,4,1,4,22.36427445,69.83753132,-1.0,-1.0,2300,38900
427,2,350,1610792195816,5,Jio 4G,405857,0,13,0,2,0,5430434,2279873,-1,-1,0,0,3,-91,1,3,405,857,63,6378,21,102,-85,-8,250,4,1,4,22.36426139,69.83753324,-1.0,-1.0,2300,38900
428,2,351,1610792196809,5,Jio 4G,405857,0,13,0,2,0,5430434,2279873,-1,-1,0,0,3,-91,1,3,405,857,63,6378,21,102,-85,-8,52,4,1,4,22.36424861,69.83753565,-1.0,-1.0,2300,38900
429,2,352,1610792197808,5,Jio 4G,405857,0,13,0,2,0,5430434,2279873,-1,-1,0,0,3,-91,1,3,405,857,63,6378,21,102,-85,-8,52,4,1,4,22.36423435,69.83753691,-1.0,-1.0,2300,38900
430,2,353,1610792198810,5,Jio 4G,405857,0,13,0,2,0,5430578,2280029,-1,-1,0,0,3,-87,1,3,405,857,63,6378,21,102,-74,-8,136,4,1,4,22.36421945,69.83753714,-1.0,-1.0,2300,38900
431,2,354,1610792199811,5,Jio 4G,405857,0,13,0,2,3,5430578,2280029,-1,-1,0,0,3,-87,1,3,405,857,63,6378,21,102,-74,-8,136,4,1,4,22.36420556,69.83753528,-1.0,-1.0,2300,38900
432,2,355,1610792200814,5,Jio 4G,405857,0,13,0,2,0,5430578,2280029,-1,-1,0,0,3,-87,1,3,405,857,63,6378,21,102,-74,-8,136,4,1,4,22.36419107,69.83753273,-1.0,-1.0,2300,38900
433,2,356,1610792201810,5,Jio 4G,405857,0,13,0,2,0,5430578,2280029,-1,-1,0,0,2,-90,1,3,405,857,63,6378,21,102,-83,-12,194,4,1,4,22.36417891,69.83753139,-1.0,-1.0,2300,38900
434,2,357,1610792202812,5,Jio 4G,405857,0,13,0,2,0,5430578,2280029,-1,-1,0,0,2,-90,1,3,405,857,63,6378,21,102,-83,-12,194,4,1,4,22.36416611,69.83753089,-1.0,-1.0,2300,38900
435,2,358,1610792203813,5,Jio 4G,405857,0,13,0,2,0,5430578,2280029,-1,-1,0,0,2,-90,1,3,405,857,63,6378,21,102,-83,-12,194,4,1,4,22.36415299,69.83753029,-1.0,-1.0,2300,38900
436,2,359,1610792204814,5,Jio 4G,405857,0,13,0,2,0,5430578,2280029,-1,-1,0,0,3,-90,1,3,405,857,63,6378,21,102,-85,-12,194,4,1,4,22.36413936,69.83752945,-1.0,-1.0,2300,38900
437,2,360,1610792205809,5,Jio 4G,405857,0,13,0,2,0,5430578,2280164,-1,-1,0,0,3,-90,1,3,405,857,63,6378,21,102,-85,-12,54,4,1,4,22.36412551,69.83752882,-1.0,-1.0,2300,38900
438,2,361,1610792206809,5,Jio 4G,405857,0,13,0,2,3,5430618,2280164,-1,-1,0,0,3,-90,1,3,405,857,63,6378,21,102,-85,-12,54,4,1,4,22.36411081,69.83752844,-1.0,-1.0,2300,38900
439,2,362,1610792207808,5,Jio 4G,405857,0,13,0,2,0,5430618,2280164,-1,-1,0,0,3,-92,1,3,405,857,63,6378,21,102,-78,-8,132,4,1,4,22.3640963,69.83752912,-1.0,-1.0,2300,38900
440,2,363,1610792208812,5,Jio 4G,405857,0,13,0,2,0,5430618,2280164,-1,-1,0,0,3,-92,1,3,405,857,63,6378,21,102,-78,-8,132,4,1,4,22.36408235,69.83752817,-1.0,-1.0,2300,38900
441,2,364,1610792209819,5,Jio 4G,405857,0,13,0,2,0,5430618,2280164,-1,-1,0,0,4,-87,1,3,405,857,63,6378,21,102,-75,-11,224,4,1,4,22.36406898,69.8375296,-1.0,-1.0,2300,38900
442,2,365,1610792210810,5,Jio 4G,405857,0,13,0,2,0,5430618,2280164,-1,-1,0,0,4,-87,1,3,405,857,63,6378,21,102,-75,-11,224,4,1,4,22.36405636,69.83753141,-1.0,-1.0,2300,38900
443,2,366,1610792211813,5,Jio 4G,405857,0,13,0,2,3,5430793,2280308,-1,-1,0,0,4,-87,1,3,405,857,63,6378,21,102,-75,-11,224,4,1,4,22.36404453,69.83753175,-1.0,-1.0,2300,38900
444,2,367,1610792212813,5,Jio 4G,405857,0,13,0,2,0,5430793,2280308,-1,-1,0,0,4,-90,1,3,405,857,63,6378,21,102,-85,-12,224,4,1,4,22.36403226,69.83753265,-1.0,-1.0,2300,38900
445,2,368,1610792213814,5,Jio 4G,405857,0,13,0,2,0,5430793,2280308,-1,-1,0,0,4,-90,1,3,405,857,63,6378,21,102,-85,-12,224,4,1,4,22.36401938,69.83753365,-1.0,-1.0,2300,38900
446,2,369,1610792214812,5,Jio 4G,405857,0,13,0,2,0,5430793,2280308,-1,-1,0,0,4,-90,1,3,405,857,63,6378,21,102,-85,-12,162,4,1,4,22.36400673,69.8375343,-1.0,-1.0,2300,38900
447,2,370,1610792215815,5,Jio 4G,405857,0,13,0,2,0,5430793,2280308,-1,-1,0,0,4,-87,1,3,405,857,63,6378,21,102,-77,-8,162,4,1,4,22.36399318,69.83753553,-1.0,-1.0,2300,38900
448,2,371,1610792216809,5,Jio 4G,405857,0,13,0,2,0,5430793,2280308,-1,-1,0,0,4,-87,1,3,405,857,63,6378,21,102,-77,-8,194,4,1,4,22.36397891,69.83753656,-1.0,-1.0,2300,38900
449,2,372,1610792217810,5,Jio 4G,405857,0,13,0,2,0,5430793,2280308,-1,-1,0,0,4,-87,1,3,405,857,63,6378,21,102,-77,-8,194,4,1,4,22.36396484,69.83753694,-1.0,-1.0,2300,38900
450,2,373,1610792218809,5,Jio 4G,405857,0,13,0,2,0,5430793,2280308,-1,-1,0,0,3,-88,1,3,405,857,63,6378,21,102,-80,-8,122,4,1,4,22.36395024,69.83753664,-1.0,-1.0,2300,38900
451,2,374,1610792219808,5,Jio 4G,405857,0,13,0,2,0,5430793,2280308,-1,-1,0,0,3,-88,1,3,405,857,63,6378,21,102,-80,-8,122,4,1,4,22.36393533,69.83753574,-1.0,-1.0,2300,38900
452,2,375,1610792220860,5,Jio 4G,405857,0,13,0,2,0,5430793,2280308,-1,-1,0,0,3,-92,1,3,405,857,63,6378,21,102,-80,-8,122,4,1,4,22.36392088,69.83753505,-1.0,-1.0,2300,38900
453,2,376,1610792221812,5,Jio 4G,405857,0,13,0,2,0,5430793,2280308,-1,-1,0,0,3,-92,1,3,405,857,63,6378,21,102,-80,-8,122,4,1,4,22.3639075,69.83753587,-1.0,-1.0,2300,38900
454,2,377,1610792222808,5,Jio 4G,405857,0,13,0,2,0,5430937,2280571,-1,-1,0,0,3,-92,1,3,405,857,63,6378,21,102,-80,-8,122,4,1,4,22.36389495,69.8375365,-1.0,-1.0,2300,38900
455,2,378,1610792223809,5,Jio 4G,405857,0,13,0,2,3,5431049,2280643,-1,-1,0,0,3,-92,1,3,405,857,63,6378,21,102,-79,-9,134,4,1,4,22.36388151,69.83753832,-1.0,-1.0,2300,38900
456,2,379,1610792224810,5,Jio 4G,405857,0,13,0,2,0,5431049,2280643,-1,-1,0,0,3,-92,1,3,405,857,63,6378,21,102,-79,-9,134,4,1,4,22.36386838,69.83754012,-1.0,-1.0,2300,38900
457,2,380,1610792225812,5,Jio 4G,405857,0,13,0,2,0,5431049,2280643,-1,-1,0,0,3,-92,1,3,405,857,63,6378,21,102,-79,-9,134,4,1,4,22.36385427,69.83754217,-1.0,-1.0,2300,38900
458,2,381,1610792226809,5,Jio 4G,405857,0,13,0,2,0,5431049,2280643,-1,-1,0,0,5,-92,1,3,405,857,63,6378,21,102,-85,-12,134,4,1,4,22.36384105,69.837544,-1.0,-1.0,2300,38900
459,2,382,1610792227814,5,Jio 4G,405857,0,13,0,2,0,5431049,2280643,-1,-1,0,0,5,-92,1,3,405,857,63,6378,21,102,-85,-12,64,4,1,4,22.36382696,69.83754619,-1.0,-1.0,2300,38900
460,2,383,1610792228810,5,Jio 4G,405857,0,13,0,2,0,5431049,2280643,-1,-1,0,0,5,-92,1,3,405,857,63,6378,21,102,-85,-12,64,4,1,4,22.36381233,69.83754932,-1.0,-1.0,2300,38900
461,2,384,1610792229811,5,Jio 4G,405857,0,13,0,2,0,5431049,2280643,-1,-1,0,0,4,-95,1,3,405,857,63,6378,21,102,-90,-13,64,4,1,4,22.36379806,69.8375525,-1.0,-1.0,2300,38900
462,2,385,1610792230852,5,Jio 4G,405857,0,13,0,2,0,5431049,2280643,-1,-1,0,0,4,-95,1,3,405,857,63,6378,21,102,-90,-13,64,4,1,4,22.3637836,69.83755299,-1.0,-1.0,2300,38900
463,2,386,1610792231816,5,Jio 4G,405857,0,13,0,2,0,5431049,2280643,-1,-1,0,0,4,-91,1,3,405,857,63,6378,21,102,-92,-13,64,4,1,4,22.36376958,69.83755121,-1.0,-1.0,2300,38900
464,2,387,1610792232825,5,Jio 4G,405857,0,13,0,2,0,5431049,2280643,-1,-1,0,0,4,-91,1,3,405,857,63,6378,21,102,-92,-13,106,4,1,4,22.36375598,69.8375494,-1.0,-1.0,2300,38900
465,2,388,1610792233810,5,Jio 4G,405857,0,13,0,2,0,5431049,2280643,-1,-1,0,0,4,-91,1,3,405,857,63,6378,21,102,-92,-13,106,4,1,4,22.36374277,69.83754598,-1.0,-1.0,2300,38900
466,2,389,1610792234847,5,Jio 4G,405857,0,13,0,2,4,5431049,2280643,-1,-1,0,0,0,2147483647,1,3,405,857,63,6378,21,102,-86,-12,96,4,1,4,22.36372948,69.83754251,-1.0,-1.0,2300,38900
467,2,390,1610792235808,5,Jio 4G,405857,0,13,0,2,4,5431049,2280643,-1,-1,0,0,0,2147483647,1,3,405,857,63,6378,21,102,-86,-12,96,4,1,4,22.36371543,69.83754181,-1.0,-1.0,2300,38900
468,2,391,1610792236816,5,Jio 4G,405857,0,13,0,2,4,5431049,2280643,-1,-1,0,0,0,2147483647,1,3,405,857,63,6378,21,102,-86,-12,54,4,1,4,22.36370351,69.83754024,-1.0,-1.0,2300,38900
469,2,392,1610792238046,5,Jio 4G,405857,0,13,0,2,4,5431049,2280643,-1,-1,0,0,5,-88,1,3,405,857,63,6378,18,26,-91,-12,54,4,1,4,22.36369337,69.83753821,-1.0,-1.0,2300,38750
470,2,393,1610792239812,5,Jio 4G,405857,0,13,0,2,0,5431265,2280811,-1,-1,0,0,5,-88,1,3,405,857,63,6378,18,26,-91,-12,54,4,1,4,22.36368225,69.83753578,-1.0,-1.0,2300,38750
471,2,394,1610792240810,5,Jio 4G,405857,0,13,0,2,0,5431265,2280811,-1,-1,0,0,3,-90,1,3,405,857,63,6378,18,26,-90,-13,54,4,1,4,22.36366944,69.83753214,-1.0,-1.0,2300,38750
472,2,395,1610792241817,5,Jio 4G,405857,0,13,0,2,0,5431265,2280811,-1,-1,0,0,3,-90,1,3,405,857,63,6378,18,26,-90,-13,26,4,1,4,22.36365693,69.83752997,-1.0,-1.0,2300,38750
473,2,396,1610792242851,5,Jio 4G,405857,0,13,0,2,0,5431265,2280811,-1,-1,0,0,3,-86,1,3,405,857,63,6378,18,26,-89,-13,26,4,1,4,22.36364375,69.83752852,-1.0,-1.0,2300,38750
474,2,397,1610792243813,5,Jio 4G,405857,0,13,0,2,0,5431265,2280811,-1,-1,0,0,3,-86,1,3,405,857,63,6378,18,26,-89,-13,36,4,1,4,22.36362991,69.83752915,-1.0,-1.0,2300,38750
475,2,398,1610792244825,5,Jio 4G,405857,0,13,0,2,0,5431265,2280811,-1,-1,0,0,3,-86,1,3,405,857,63,6378,18,26,-89,-13,36,4,1,4,22.36361406,69.83753091,-1.0,-1.0,2300,38750
476,2,399,1610792245820,5,Jio 4G,405857,0,13,0,2,0,5431265,2280811,-1,-1,0,0,4,-91,1,3,405,857,63,6378,18,26,-91,-16,36,4,1,4,22.36359962,69.83753369,-1.0,-1.0,2300,38750
477,2,400,1610792246810,5,Jio 4G,405857,0,13,0,2,0,5431265,2280811,-1,-1,0,0,4,-91,1,3,405,857,63,6378,18,26,-91,-16,18,4,1,4,22.363586,69.83753491,-1.0,-1.0,2300,38750
478,2,401,1610792247811,5,Jio 4G,405857,0,13,0,2,0,5431265,2280811,-1,-1,0,0,4,-91,1,3,405,857,63,6378,18,26,-91,-16,18,4,1,4,22.36357311,69.83753624,-1.0,-1.0,2300,38750
479,2,402,1610792248810,5,Jio 4G,405857,0,13,0,2,0,5431265,2280811,-1,-1,0,0,2,-85,1,3,405,857,63,6378,18,26,-88,-13,18,4,1,4,22.36356,69.83753819,-1.0,-1.0,2300,38750
480,2,403,1610792249828,5,Jio 4G,405857,0,13,0,2,0,5431265,2280811,-1,-1,0,0,2,-85,1,3,405,857,63,6378,18,26,-88,-13,18,4,1,4,22.36354686,69.83753966,-1.0,-1.0,2300,38750
481,2,404,1610792250811,5,Jio 4G,405857,0,13,0,2,4,5431265,2280811,-1,-1,0,0,2,-85,1,3,405,857,63,6378,18,26,-88,-13,58,4,1,4,22.36353503,69.8375426,-1.0,-1.0,2300,38750
